date,value
309240154,D
52753827,B
1351440534,B
1170992412,C
1232455692,B
1411122132,D
1169216169,A
727527838,F
63255877,A
1517859855,D
1119199315,C
86123138,A
171699686,B
1318165824,C
24289154,D
822465403,C
1090166180,F
709349761,D
935068305,F
406685858,D
1245308463,B
170275193,B
1117218101,C
240919259,A
790831522,C
554724561,C
427765234,B
1249667531,F
175573681,A
652606771,F
349084516,B
1223844425,D
1190083071,F
16989543,A
845561404,B
1192266292,D
1166066803,D
1485901638,D
1513127921,D
189879274,D
508318400,A
939684825,D
1006919413,B
637194788,A
93294704,D
1267212684,D
871315177,B
735735073,A
895369623,C
1125310630,D
1374094564,D
74036861,F
236115680,F
1203312859,F
983079202,A
1002754261,C
1063738347,C
114753659,A
350009534,B
492364802,C
431954307,D
53562864,C
321594181,D
335620741,C
1021958289,D
1081077679,D
240883911,F
532927581,A
81595356,F
1197583291,C
868907103,B
782225246,C
942488277,B
1494085395,C
7610773,D
242716708,B
1213551486,B
278003942,A
642949677,C
1030881809,D
213149436,D
1262536106,C
612287496,D
1327498361,A
1403140416,D
210341380,D
20964331,A
265479007,D
525869638,F
792893147,D
1182067572,D
1224185606,A
479121825,F
110852874,D
1070749923,F
428036647,A
1217689089,D
414375065,B
1440158949,A
520079502,C
408019608,A
912956251,A
531320009,C
1202940454,A
638752789,B
1449162129,A
230555352,C
980599554,B
963280698,A
201057333,C
832567034,F
302995528,A
1502807406,F
503536103,F
1545251484,B
1143048315,F
505816069,B
1300386181,A
966891941,B
229458580,D
1192739288,A
925080081,A
1180408331,D
155337308,C
899649503,F
894590572,D
1308318060,F
1505033670,A
1186038752,F
1159137778,B
668684410,D
404260483,C
736797582,C
770015129,B
602082571,F
1328704795,B
1165891052,C
933720594,F
386905191,B
314557989,D
1112704397,D
1034724903,A
224438102,C
1014883721,D
754827630,D
1359116515,A
667400264,F
1176934065,D
52307486,C
181487530,F
267305180,F
840849569,B
977682218,A
671939278,B
1200768518,C
40782603,F
695256588,F
1125591564,B
580058362,A
832776021,F
1036570708,F
940528325,A
74725683,F
1398718619,A
1247766413,F
1467201467,C
338947912,B
418803474,B
1453752253,F
1210261158,F
555339977,B
188836244,A
1387267021,D
894412439,D
1254063562,C
980773016,F
394764166,D
1316192354,D
625998750,F
948082652,C
1530853991,B
1234032252,F
1308622437,A
1446146177,C
1466827385,F
998435238,A
515451917,F
1305568516,C
1158196997,F
178826555,F
135775457,F
1431974002,D
789835651,B
1242071890,F
559486404,F
1413417555,F
463962708,A
809369079,B
495333328,A
1359815857,F
363366688,B
1019605561,A
53655379,F
961479607,F
174923436,B
864618160,A
1330711870,B
879489226,D
235462407,B
35608260,D
129079448,D
1108069326,F
355914320,F
138161307,B
800000334,B
424910652,F
1253660703,F
126520368,C
623205856,B
1239567067,C
914938419,C
919115270,D
36105315,C
936626161,B
156404420,B
1554329747,D
641147576,B
486096331,F
1317728782,C
210978003,A
165122659,C
384602642,F
1458833217,C
815577954,C
1418283889,D
434826737,B
901146066,B
218084508,A
471772384,B
34721766,B
81854450,A
559290479,C
1110052799,D
1271011833,F
686052343,F
1217080723,A
1298333207,D
1476130392,F
890633175,D
661606587,F
947510113,B
746739295,F
1400590094,A
1202298614,B
1328736134,A
196752730,F
1128847794,D
976236057,F
693825661,D
1553255049,F
1026542056,F
36038082,B
131081314,B
1047033562,D
1256121280,C
22813190,C
1078326638,C
868034363,A
318403173,A
1419229690,D
156966186,B
630236071,C
640961031,A
291397326,A
1095152780,C
297793458,B
662945382,A
781531496,B
68614956,C
747876377,A
454392148,C
372541116,A
102340031,F
930391606,B
825722429,C
1131836877,F
1261480287,F
25701900,D
614011420,B
885725094,A
340361959,C
1510759857,D
217275364,F
894571079,B
1352132569,B
338631982,C
805640819,D
550809277,A
1554458850,D
85903136,C
811607994,C
1342216728,B
1244211936,F
322331866,B
3923776,C
874331674,F
313915589,D
14481705,C
216329465,A
826100930,A
1102104791,B
857250117,B
398838006,B
637216247,A
1213938935,B
277267947,D
667223832,C
121348818,C
348398403,C
831694326,C
120324669,D
605922821,C
640703024,A
1463929341,C
1164740803,F
326879855,C
1158395667,D
64855940,C
425248793,F
717457371,A
1015720447,A
484786275,C
277399906,B
779862277,C
1029107352,F
1195806757,D
909040535,B
1438345110,B
1202386001,D
434933129,C
1424527296,D
25935767,C
658918917,B
1383430267,A
978186274,D
1382633046,B
1073259796,B
1050754613,F
683382333,B
1394232220,C
485542166,F
696671322,A
755047798,A
1235474120,F
347885088,C
1377313550,F
1265841052,B
1206697831,F
109937260,C
247939270,B
782410125,D
1175239833,D
1021620216,D
328711903,D
932728848,B
172126613,B
782607291,C
989761399,B
1385530396,B
159621963,D
132466083,C
1233824465,D
264178391,A
1163917556,A
438749250,F
385394760,D
685449968,A
1102391276,A
317680426,B
780498940,F
234333457,A
565238093,C
770380943,D
429737399,C
145527,F
803507335,A
1028676691,A
906402339,D
1243032055,C
1091164890,A
387984236,C
1300335645,D
1389764573,B
777123180,F
1188267257,F
641615436,F
939643950,F
1354268,C
1295594202,D
440538500,D
319059314,D
824920985,A
382346706,A
1083387522,D
506136073,C
397744416,D
722999920,A
228403310,C
167409326,B
1253790155,A
777171788,B
1325562619,D
1435295202,F
1195538006,D
1077093053,F
1079034182,F
187219971,C
590744261,A
992933252,C
254219882,A
237199443,B
705375534,F
372515631,B
382655309,A
10266924,B
353305401,D
363986742,C
1323236357,D
583583437,D
230469039,D
1155550393,A
1349464134,B
196934817,D
106727125,F
1148262449,B
809884554,B
318795123,D
910183012,F
728982648,F
1267803989,F
1338839083,C
456056297,A
118429379,A
160059314,A
84685286,A
760515624,F
1099109342,A
533297765,B
1555581682,F
606165365,C
644091823,B
845356556,C
482879063,D
779922644,D
583302883,D
925404154,F
1287311922,D
1089216097,F
731065157,B
1365260390,F
360154475,D
973177957,C
415487174,A
207517106,C
651339238,A
801121602,D
914110192,F
612438509,A
1504025331,A
24461991,A
834066988,D
1270346566,F
1388888095,C
425843002,D
213069374,F
941892860,C
50410461,B
1475420806,F
140643657,B
992023825,F
253336868,C
1381774344,C
636870692,B
1061881622,C
1425468627,F
40981411,D
850641978,C
189954310,F
514560625,F
643763296,D
1361708294,D
1105505231,F
515463634,C
148703965,F
1497699844,B
242180288,B
654826581,B
18939049,D
969635972,A
286729797,F
1092272264,D
541876948,D
667964900,B
1519615931,A
1240478317,A
1331992878,F
442986460,F
423835076,C
716657983,D
484623492,D
514067908,C
476016925,B
339234698,B
1359976512,A
121138103,F
1505497761,C
1014005916,D
928722299,C
134032251,A
1390180694,D
674876488,F
1119145954,F
66381016,F
1078370336,A
436632517,B
181820014,D
318363362,F
1016154267,D
950199074,F
336931780,C
412386739,D
592557210,D
145390977,B
505893298,D
1027626036,B
604869256,C
198053744,A
1530408368,F
804382008,C
1379149018,C
92900634,C
193000200,D
606711516,D
993011952,F
1085520403,F
1396630088,F
313656433,A
186602965,B
225275648,C
1534170631,B
218966182,D
564418889,C
231613099,F
411292831,D
389261403,D
306141519,D
581957868,A
645313633,D
366536543,D
583711001,C
934070571,F
1480191694,C
1176659639,C
755316481,A
711642467,C
45715684,A
1396235184,C
1002609304,C
1296326563,C
880865281,B
1284793087,D
770081180,D
477226115,B
1345276036,F
1169691052,C
1142707982,F
903218985,D
1265469599,D
1365050901,B
1018743540,F
191592094,A
1229552725,F
484140599,B
1550993928,B
754870508,F
746904719,C
52160305,B
106526951,B
1230404645,C
149566131,D
75383680,A
500015934,A
237191334,A
19519712,D
1341404845,B
1526099602,B
514783279,C
1295390042,B
1009687447,C
1442821726,C
351281369,D
213255801,B
1106226873,C
1025279976,D
1402390,D
794393400,D
58937601,B
200681560,C
1146739771,A
946613772,D
1060834928,A
1044495488,C
973725482,B
423195869,A
94163564,C
410767888,F
371144252,D
114704537,F
172082266,A
1454731455,F
1128287102,D
1329830002,B
1177181949,A
285669098,D
1539107243,A
1060023334,A
358785247,A
1127621910,A
1469639618,C
804674694,F
787532019,D
553401649,D
395421767,C
1105172998,F
649259082,F
1486043004,B
917777509,A
791787344,F
19435092,A
1553994543,F
213388862,C
134599548,F
636048058,A
329994014,D
1070965294,F
803946400,A
1035002791,A
1502387515,C
1005144060,D
1394481349,D
938130293,F
490322255,A
553461227,B
1130460740,B
1199047776,B
863116369,C
1068165578,F
351512429,A
51737323,C
1158454984,C
326942275,A
789021473,A
1007021624,C
1550502909,F
112270623,D
1426083538,B
559542476,F
568750186,D
275675699,D
1010283576,F
925590676,D
1185383272,C
1065784398,B
791855321,B
1006463619,C
1076523846,F
366595175,A
1237236076,A
1068553441,A
1306288867,C
1247274733,B
1380669469,D
946161019,D
813571905,F
26511208,F
786619812,C
247086490,B
32249265,B
196549430,F
1192882498,F
1085221491,B
174280888,C
999944403,C
284718199,F
915856461,D
544002422,B
276281319,F
1526248463,B
163870529,F
360297389,C
91857505,F
1205832061,D
155734921,A
432375267,D
944295904,B
777475303,F
1330209724,C
1086971905,F
156975639,A
1389605651,D
701534117,B
184453751,D
517323772,A
120617714,D
659894824,C
230112759,D
960726456,F
1471473481,F
968120834,A
231781034,D
584225249,F
1343367961,D
501995883,D
510356101,A
894056440,D
1551497926,F
1034917119,F
368017285,F
1406930815,F
226334111,C
529225443,A
209566103,F
1519640206,A
1453284216,B
1437847757,B
436919321,F
733211176,A
1327623797,C
1500898583,F
162043728,A
1018556052,A
477323293,B
869410221,B
999312341,C
331554220,A
379442194,A
752265177,C
92599872,F
558815688,C
746210432,F
454799592,F
261546718,D
693961792,B
963880806,F
1281511980,B
664589902,A
737866705,C
315817053,B
1382126960,F
1313566137,C
918217299,F
1347251641,D
1438112916,A
289894205,B
1371663137,D
816724131,A
776640915,F
1124985499,F
1416386945,B
1474224084,D
870278428,A
507908507,F
820141692,C
425433239,A
898051066,C
582619148,F
1405597873,B
863061380,C
52769931,D
688228477,F
97870222,D
1106039903,C
448161521,C
1493817834,D
120391117,C
846125970,D
1499584357,D
312435899,B
403308881,C
192535859,A
1499284894,A
155555800,F
1479593772,B
216719229,D
146658537,A
1543380886,A
1552229356,F
307103927,D
522308514,D
779259841,C
1525556296,B
424012617,A
806708497,C
1413770350,B
720809582,C
310562430,F
495423220,F
59607404,F
402696856,A
1017496456,A
535697210,B
1175111941,D
512429245,B
995285592,D
636247754,B
922772770,B
313100579,B
1135117448,C
620391043,C
105848093,D
452847108,F
1019191991,D
287015727,B
624200147,B
1076708233,C
352950476,D
869356844,C
1113082520,F
316824506,B
866263945,F
719094657,F
1042177105,B
796483195,A
1027053185,B
96994770,F
724314216,C
315813958,A
764159920,B
1347553235,A
1509173365,A
1526715467,B
398827732,A
928907576,D
1073974220,C
1043969304,A
239935909,B
480614507,A
228418056,D
1521473138,D
996482376,A
889165914,F
621599476,A
637604121,A
1065548322,C
846388372,D
1129327536,F
1402610570,A
1077647471,D
913513207,D
857994830,C
567692256,F
1300189289,D
19440979,D
116599227,C
759739318,F
252415898,F
1404495470,D
677090997,B
350901363,B
620686524,C
574723973,C
1029842150,F
110126558,D
1418851644,B
620652715,B
1014894832,A
630700084,C
381561430,A
582792311,F
520562389,C
385673934,A
190213937,A
811386645,A
1356235686,B
1474383026,C
997895398,F
148137125,F
260328873,D
1689815,F
763149035,B
507424065,A
799288514,C
862175166,C
494622533,A
1356331609,C
1235637721,F
378148225,A
992014202,D
22511405,A
1299441094,B
356311517,D
659631516,C
415109197,C
714653478,B
326469849,C
1532927187,D
775772836,F
571043864,A
839685436,A
388705329,F
435543234,A
1399375938,F
880577584,A
811166695,F
156046282,A
1499845049,D
1290100111,D
752458155,F
75318856,A
1030026409,A
1049446503,F
108859099,A
1028735562,A
1338369312,F
665017562,C
1027396126,A
99022671,D
664216662,F
311250355,D
1437622250,B
1246336472,F
94056177,A
355660825,A
96149996,F
506069236,C
1259506030,C
1512363659,C
1136616921,A
468845396,A
1003085457,F
58221633,D
742401287,F
479918908,B
1050133485,D
939426555,B
387026242,C
1202408193,A
1541938422,F
867415747,A
58093165,D
1296449437,C
1145256966,A
1437665815,D
1243260501,F
191546721,D
656934802,D
1405372344,B
724917177,F
1359060182,F
279817025,D
235143431,C
82967599,C
1267367517,C
1014029905,F
1065683184,F
1548460886,F
43073866,B
790810173,A
1342893369,B
1191005508,B
12979101,A
518358519,F
715858823,B
919615091,F
169836537,D
1539017840,D
1098723785,C
989340776,F
175048201,F
1355162340,D
520948783,A
490651014,C
430764828,D
1289889923,A
1363241624,B
782662428,A
726329519,A
456308709,B
1166286657,C
174007878,D
1221704346,C
272869087,F
1009700213,F
85374215,C
349428520,D
561849535,F
805009752,F
77722605,D
352047970,C
4412327,D
234366052,A
1340175059,C
413235462,C
353449511,B
1356918656,A
421826293,F
43977334,C
676891719,D
112238635,D
1391312733,A
1432718134,C
968605763,B
7326618,B
941436771,A
214468503,D
579305728,D
1548712946,B
1292873171,C
74224623,A
1267565581,B
399181030,F
848184162,B
829766198,A
813011730,C
1491900055,B
559803622,A
1384004173,A
771201584,A
1077356136,D
1380784329,D
318831397,B
742710526,D
885585527,D
197961741,C
966568298,F
1323745577,A
322045545,C
112393270,A
938971967,A
1247977523,C
52858461,D
1425277945,B
779762777,B
211968644,F
1507791125,D
1297556706,C
731444662,A
862264802,F
1464206568,A
321763706,F
823322293,F
1358033086,C
984835273,D
165807228,C
601945213,B
473274212,B
1331287584,F
237948776,F
1382670616,C
272907197,F
1542563734,F
1236031162,B
927923707,B
840785639,D
1010621142,C
1282911055,C
1150564682,F
48771398,A
671652263,A
1423578118,C
1455517185,A
382478579,D
906401098,D
593372151,D
231146428,A
271372541,F
349424168,A
1452715391,C
416576735,B
874282096,F
1527088186,A
248728379,A
263377608,A
1273051360,A
146538114,C
659579305,D
238493540,A
825905913,D
1299825371,A
1071405432,F
730149144,A
61422752,D
770009850,D
213894412,D
857167429,F
20217297,C
867805497,A
1068859034,D
999456390,D
1360390290,A
929838573,B
977662697,C
1541584965,A
1401835047,B
362121185,B
795259105,A
270841390,D
160473051,D
811417513,F
1144478174,D
603526512,F
165990099,B
71189900,F
1447307712,F
1021983887,D
1064952983,A
1528520354,A
1378502807,D
1067532274,C
1311190715,C
1446255644,F
114181144,B
447993879,B
95483642,F
661586346,B
161604564,F
10659504,F
1489272475,D
208378786,A
1411158440,C
998852534,D
498889198,F
1392483338,C
754786971,F
1513516328,F
1425109198,A
891641402,B
919413250,F
298864935,F
1388474092,F
222603221,D
502284887,A
341749289,F
723759710,C
649954208,C
930975701,A
914209232,F
354654990,B
827175174,C
969502894,A
355354559,B
31308804,F
988574155,F
911108523,A
1518819230,B
755859909,D
559250241,F
1322201936,A
1287191559,B
849380085,A
546752742,C
456743172,C
486230960,A
1457847631,A
1403566715,D
298588052,B
652532050,D
288757099,A
1089663624,C
1004803399,F
83175257,F
143052497,A
1512657081,A
317401822,F
1276998915,A
589649962,C
1306391979,B
986411293,D
659718958,B
985528632,A
29994892,B
949590892,C
1307121100,D
182611698,A
812717655,B
